event_id,kickoff_at,season,side,odd,outcome_probability,market_probability_devig,gross_ev,conservative_ev,indication_strength_0_100,strength_cap_reason,uncertainty_haircut,profit,clv,won,contaminated,outer_fold,config_id
12117216,2024-09-01T21:30:00+00:00,2024,under,2.15,0.5916546770711311,0.43673041655750594,0.27205755570293166,0.18469062685985096,34,NO_PROSPECTIVE_A1_EVIDENCE,0.031333455275851525,1.15,0.2885743432797756,True,True,2,a8b586b3421a94a6
12117220,2024-09-01T21:30:00+00:00,2024,under,2.1,0.5894607619937171,0.4473684210526316,0.23786760018680608,0.1520673441075178,34,NO_PROSPECTIVE_A1_EVIDENCE,0.031333455275851525,-1.0,0.10526315789473673,False,True,2,a8b586b3421a94a6
12117227,2024-09-15T21:30:00+00:00,2024,under,2.075,0.5676680472051048,0.45423461336138876,0.17791119795059251,0.09289427825320053,34,NO_PROSPECTIVE_A1_EVIDENCE,0.031333455275851525,1.0750000000000002,0.14671052631578974,True,True,2,a8b586b3421a94a6
12117224,2024-09-16T23:00:00+00:00,2024,under,2.3,0.5653771548811337,0.41025641025641024,0.30036745622660743,0.20830050909214906,34,NO_PROSPECTIVE_A1_EVIDENCE,0.031333455275851525,-1.0,0.37847487885743436,False,True,2,a8b586b3421a94a6
12117236,2024-09-21T19:00:00+00:00,2024,under,2.075,0.5843739809791321,0.45423461336138876,0.21257601053169917,0.1275590908343072,34,NO_PROSPECTIVE_A1_EVIDENCE,0.031333455275851525,1.0750000000000002,0.18571428571428594,True,True,2,a8b586b3421a94a6
12117239,2024-09-21T19:00:00+00:00,2024,under,2.25,0.5630008653236502,0.4178525226390685,0.2667519469782129,0.17625167260754718,34,NO_PROSPECTIVE_A1_EVIDENCE,0.031333455275851525,-1.0,0.24342105263157898,False,True,2,a8b586b3421a94a6
12117241,2024-09-22T00:00:00+00:00,2024,under,2.1,0.5742640217816133,0.4473684210526316,0.205954445741388,0.12015418966209969,34,NO_PROSPECTIVE_A1_EVIDENCE,0.031333455275851525,-1.0,0.2225097024579561,False,True,2,a8b586b3421a94a6
12117235,2024-09-22T19:00:00+00:00,2024,under,2.05,0.5756759666960387,0.46052631578947373,0.18013573172687924,0.09590214841138357,34,NO_PROSPECTIVE_A1_EVIDENCE,0.031333455275851525,-1.0,0.19340232858990936,False,True,2,a8b586b3421a94a6
12117238,2024-09-22T19:00:00+00:00,2024,under,2.075,0.5918998175995764,0.45423461336138876,0.22819212151912116,0.1431752018217294,34,NO_PROSPECTIVE_A1_EVIDENCE,0.031333455275851525,1.0750000000000002,-0.017105263157894735,True,True,2,a8b586b3421a94a6
12117234,2024-09-22T21:30:00+00:00,2024,under,2.0,0.5917974468073479,0.47368421052631576,0.18359489361469583,0.10092798306299279,34,NO_PROSPECTIVE_A1_EVIDENCE,0.031333455275851525,-1.0,0.10526315789473695,False,True,2,a8b586b3421a94a6
12117253,2024-09-29T14:00:00+00:00,2024,under,2.05,0.5910490112113262,0.46052631578947373,0.2116504729832187,0.12741688966772305,34,NO_PROSPECTIVE_A1_EVIDENCE,0.031333455275851525,1.0499999999999998,0.1059210526315788,True,True,2,a8b586b3421a94a6
12117250,2024-09-29T19:00:00+00:00,2024,under,2.25,0.5631643361815961,0.4178525226390685,0.2671197564085912,0.17661948203792524,34,NO_PROSPECTIVE_A1_EVIDENCE,0.031333455275851525,-1.0,0.5625,False,True,2,a8b586b3421a94a6
12117251,2024-09-29T19:00:00+00:00,2024,under,2.2,0.529875903894664,0.4285714285714286,0.16572698856826085,0.0767933869613875,34,NO_PROSPECTIVE_A1_EVIDENCE,0.031333455275851525,1.2000000000000002,0.29743589743589727,True,True,2,a8b586b3421a94a6
12117252,2024-09-29T19:00:00+00:00,2024,under,2.2,0.5900538496527894,0.4285714285714286,0.2981184692361367,0.2091848676292634,34,NO_PROSPECTIVE_A1_EVIDENCE,0.031333455275851525,1.2000000000000002,0.34248665141113666,True,True,2,a8b586b3421a94a6
12117244,2024-09-29T21:30:00+00:00,2024,under,2.15,0.5522562823470192,0.43673041655750594,0.1873510070460911,0.09998407820301038,34,NO_PROSPECTIVE_A1_EVIDENCE,0.031333455275851525,-1.0,0.07499999999999996,False,True,2,a8b586b3421a94a6
12117245,2024-09-29T21:30:00+00:00,2024,under,2.2,0.5789760732969063,0.4285714285714286,0.27374736125319377,0.18481375964632044,34,NO_PROSPECTIVE_A1_EVIDENCE,0.031333455275851525,1.2000000000000002,0.21578947368421075,True,True,2,a8b586b3421a94a6
12117263,2024-10-03T22:00:00+00:00,2024,under,2.15,0.5586292421953644,0.43673041655750594,0.20105287072003342,0.11368594187695248,34,NO_PROSPECTIVE_A1_EVIDENCE,0.031333455275851525,1.15,0.13157894736842102,True,True,2,a8b586b3421a94a6
12117254,2024-10-05T00:30:00+00:00,2024,under,2.2,0.5919702104308744,0.4285714285714286,0.30233446294792365,0.2127654914018853,38,NO_PROSPECTIVE_A1_EVIDENCE,0.031622259793653844,-1.0,0.20068385060494487,False,True,3,6b9a85b415d5f0f6
12117255,2024-10-05T19:30:00+00:00,2024,under,2.1,0.5655614441611707,0.4473684210526316,0.18767903273845854,0.1012722871717855,38,NO_PROSPECTIVE_A1_EVIDENCE,0.031622259793653844,-1.0,0.3125,False,True,3,6b9a85b415d5f0f6
12117260,2024-10-05T19:30:00+00:00,2024,under,2.15,0.5885760052022084,0.43673041655750594,0.2654384111847481,0.1774505526283923,38,NO_PROSPECTIVE_A1_EVIDENCE,0.031622259793653844,1.15,0.10328947368421026,True,True,3,6b9a85b415d5f0f6
